Period,# of trades,winning trades,Simulated PorL,PorL,Best_of_PorL,winning percent,# of long trades,long winning trades,long winning percent,# of short trades,short winning trades,short winning percent
03/05/2012--02/28/2013,292,203,1091.16,11733.25,21924.33,69.5205479452,189,138,73.0158730159,103,65,63.1067961165
08/02/2012--07/28/2013,297,201,919.24,6131.96,17737.76,67.6767676768,197,145,73.6040609137,100,56,56
12/11/2010--12/06/2011,300,214,862.84,-4392.12,14298.59,71.3333333333,171,123,71.9298245614,129,91,70.5426356589
08/29/2007--08/23/2008,361,275,833.29,410.92,30042.24,76.1772853186,180,131,72.7777777778,181,144,79.5580110497
06/09/2011--06/03/2012,231,173,777.33,-11010.98,11512.08,74.8917748918,131,100,76.3358778626,100,73,73
01/05/2012--12/30/2012,286,206,660.62,11825.74,19677.92,72.027972028,192,144,75,94,62,65.9574468085
07/24/2008--07/19/2009,231,171,583.45,-2291.81,26266.94,74.025974026,95,66,69.4736842105,136,105,77.2058823529
08/13/2010--08/08/2011,267,188,532.57,-4622.04,10575.91,70.4119850187,215,161,74.8837209302,52,27,51.9230769231
06/28/2013--06/23/2014,369,252,522.15,-6303.57,17093.1,68.2926829268,265,180,67.9245283019,104,72,69.2307692308
05/20/2009--05/15/2010,265,178,509.9,848.54,4347.8,67.1698113208,201,145,72.1393034826,64,33,51.5625
01/01/2007--12/27/2007,135,103,490.62,8594.25,17528.14,76.2962962963,89,67,75.2808988764,46,36,78.2608695652
12/16/2009--12/11/2010,249,172,360.4,579.71,6159.34,69.0763052209,159,116,72.9559748428,90,56,62.2222222222
07/28/2013--07/23/2014,358,247,265.69,-8163.95,17348.82,68.9944134078,270,187,69.2592592593,88,60,68.1818181818
05/01/2007--04/25/2008,274,207,163.6,1459.33,25133.77,75.5474452555,149,107,71.8120805369,125,100,80
09/28/2007--09/22/2008,336,250,120.1,-15984.77,14921.72,74.4047619048,144,96,66.6666666667,192,154,80.2083333333
11/11/2010--11/06/2011,280,199,86.47,-7480.48,9981.98,71.0714285714,166,117,70.4819277108,114,82,71.9298245614
05/04/2012--04/29/2013,244,159,54.33,6913.89,21718.19,65.1639344262,166,125,75.3012048193,78,34,43.5897435897
11/06/2011--10/31/2012,128,91,-59.88,-299.16,143.39,71.09375,88,66,75,40,25,62.5
04/15/2010--04/10/2011,270,183,-176.91,-1697.04,3885.92,67.7777777778,199,146,73.3668341709,71,37,52.1126760563
09/07/2011--09/01/2012,158,104,-207.92,-1866.4,456.89,65.8227848101,95,68,71.5789473684,63,36,57.1428571429
02/09/2011--02/04/2012,245,167,-511.92,-4903.05,4084.06,68.1632653061,118,78,66.1016949153,127,89,70.0787401575
07/14/2010--07/09/2011,310,211,-521.91,257.99,11859.1,68.064516129,235,173,73.6170212766,75,38,50.6666666667
03/11/2011--03/05/2012,235,165,-594.83,-15341.99,9958.08,70.2127659574,117,79,67.5213675214,118,86,72.8813559322
05/31/2007--05/25/2008,258,191,-662.88,3684.17,25323.01,74.0310077519,135,93,68.8888888889,123,98,79.674796748
04/01/2007--03/26/2008,236,179,-710.5,-9808.68,17619.88,75.8474576271,112,80,71.4285714286,124,99,79.8387096774
10/26/2013--10/21/2014,382,254,-979.57,-12047.63,13494.02,66.4921465969,234,156,66.6666666667,148,98,66.2162162162
01/31/2007--01/26/2008,144,108,-999.61,440.62,13469.38,75,84,62,73.8095238095,60,46,76.6666666667
10/07/2011--10/01/2012,242,174,-1208.46,-960.64,2780.19,71.9008264463,165,126,76.3636363636,77,48,62.3376623377
11/21/2008--11/16/2009,230,152,-1369.88,849.99,19363.94,66.0869565217,159,111,69.8113207547,71,41,57.7464788732
03/02/2007--02/25/2008,174,128,-1450.5,-2653.27,13458.06,73.5632183908,87,62,71.2643678161,87,66,75.8620689655
10/22/2008--10/17/2009,196,131,-1549.13,1279.39,19845.25,66.8367346939,126,89,70.6349206349,70,42,60
04/04/2012--03/30/2013,233,155,-1604.5,-131.45,10196.66,66.5236051502,153,110,71.8954248366,80,45,56.25
11/25/2013--11/20/2014,379,250,-1753.04,-16160.98,12151.67,65.963060686,235,156,66.3829787234,144,94,65.2777777778
06/24/2008--06/19/2009,238,184,-1800.77,2160.62,37704.35,77.3109243697,112,80,71.4285714286,126,104,82.5396825397
08/27/2013--08/22/2014,392,253,-2106.63,-9780.47,14931.85,64.5408163265,281,188,66.9039145907,111,65,58.5585585586
01/10/2011--01/05/2012,281,199,-2404.33,-11812.43,15860.92,70.8185053381,151,107,70.8609271523,130,92,70.7692307692
09/26/2013--09/21/2014,326,211,-2686.58,-13630.58,10470.6,64.7239263804,230,154,66.9565217391,96,57,59.375
05/25/2008--05/20/2009,245,193,-2778.51,8344.91,48627.08,78.7755102041,93,64,68.8172043011,152,129,84.8684210526
12/25/2013--12/20/2014,354,227,-3793.06,-18329.85,9240.83,64.1242937853,207,133,64.2512077295,147,94,63.9455782313
10/28/2007--10/22/2008,369,284,-4502.88,-25626.96,23571.33,76.9647696477,143,94,65.7342657343,226,190,84.0707964602
02/25/2008--02/19/2009,285,217,-7573.59,-19891.14,34096,76.1403508772,114,74,64.9122807018,171,143,83.6257309942
11/27/2007--11/21/2008,387,298,-8167.12,-27837.85,16951.04,77.0025839793,154,101,65.5844155844,233,197,84.5493562232
,,,,,,,,,,,,
,,,70.9302325581,56.976744186,100,,,,,,,
