Period,Period#,# of trades,winning trades,winning percent,PorL,StrategyReturn,MarketReturn,# of long trades,long winning trades,long winning percent,# of short trades,short winning trades,short winning percent
08/13/2010--02/04/2012,45,82.0,43.0,52.4390243902439,25523.029999999995,25.523029999999995,24.21752377435139,58.0,34.0,58.620689655172406,24.0,9.0,37.5
09/12/2010--03/05/2012,46,79.0,41.0,51.89873417721519,9507.620000000003,9.507620000000003,21.318310858765084,55.0,32.0,58.18181818181818,24.0,9.0,37.5
10/12/2010--04/04/2012,47,81.0,40.0,49.382716049382715,26608.509999999995,26.608509999999995,19.528245449106922,57.0,31.0,54.385964912280706,24.0,9.0,37.5
11/11/2010--05/04/2012,48,82.0,40.0,48.78048780487805,25415.979999999996,25.415979999999994,12.632054918403416,58.0,31.0,53.44827586206896,24.0,9.0,37.5
12/11/2010--06/03/2012,49,77.0,38.0,49.35064935064935,14247.570000000003,14.247570000000003,2.8901734104046195,53.0,29.0,54.71698113207547,24.0,9.0,37.5
01/10/2011--07/03/2012,50,78.0,41.0,52.56410256410257,52008.82999999999,52.00882999999998,8.215467002677588,55.0,31.0,56.36363636363636,23.0,10.0,43.47826086956522
02/09/2011--08/02/2012,51,71.0,35.0,49.29577464788733,23045.08000000001,23.04508000000001,3.3046292026098185,48.0,26.0,54.166666666666664,23.0,9.0,39.130434782608695
03/11/2011--09/01/2012,52,61.0,31.0,50.81967213114754,30605.990000000005,30.605990000000006,7.887496178538668,44.0,23.0,52.27272727272727,17.0,8.0,47.05882352941176
04/10/2011--10/01/2012,53,58.0,29.0,50.0,23891.46,23.891460000000002,8.97252000603955,40.0,21.0,52.5,18.0,8.0,44.44444444444444
05/10/2011--10/31/2012,54,55.0,29.0,52.72727272727272,16874.379999999997,16.87438,4.033267093545293,38.0,22.0,57.89473684210527,17.0,7.0,41.17647058823529
06/09/2011--11/30/2012,55,54.0,29.0,53.70370370370371,16765.08,16.76508,9.857032457496132,38.0,22.0,57.89473684210527,16.0,7.0,43.75
07/09/2011--12/30/2012,56,42.0,19.0,45.23809523809524,11644.31,11.644309999999999,6.107448662574829,31.0,16.0,51.61290322580645,11.0,3.0,27.27272727272727
08/08/2011--01/29/2013,57,44.0,23.0,52.27272727272727,32009.409999999996,32.009409999999995,34.20630678781399,33.0,19.0,57.57575757575758,11.0,4.0,36.36363636363637
09/07/2011--02/28/2013,58,32.0,20.0,62.5,17844.589999999997,17.844589999999997,26.037077063762577,28.0,17.0,60.71428571428571,4.0,3.0,75.0
10/07/2011--03/30/2013,59,26.0,15.0,57.692307692307686,9023.92,9.02392,35.39884193241725,23.0,12.0,52.17391304347826,3.0,3.0,100.0
11/06/2011--04/29/2013,60,19.0,10.0,52.63157894736842,8116.83,8.11683,26.16822429906542,17.0,9.0,52.94117647058824,2.0,1.0,50.0
12/06/2011--05/29/2013,61,19.0,13.0,68.42105263157895,54296.73000000001,54.29673000000002,30.85696182480595,15.0,11.0,73.33333333333333,4.0,2.0,50.0
01/05/2012--06/28/2013,62,15.0,10.0,66.66666666666666,59109.310000000005,59.10931,25.28897219618869,11.0,8.0,72.72727272727273,4.0,2.0,50.0
02/04/2012--07/28/2013,63,38.0,17.0,44.73684210526316,23101.61999999999,23.101619999999993,25.779100037188567,19.0,9.0,47.368421052631575,19.0,8.0,42.10526315789473
03/05/2012--08/27/2013,64,43.0,21.0,48.837209302325576,37774.43,37.774429999999995,19.436928702010977,23.0,13.0,56.52173913043478,20.0,8.0,40.0
04/04/2012--09/26/2013,65,35.0,17.0,48.57142857142857,84123.91,84.12391,21.328471328471316,19.0,11.0,57.89473684210527,16.0,6.0,37.5
05/04/2012--10/26/2013,66,28.0,12.0,42.857142857142854,20011.989999999998,20.011989999999997,28.43065693430656,16.0,8.0,50.0,12.0,4.0,33.33333333333333
06/03/2012--11/25/2013,67,27.0,11.0,40.74074074074074,5623.05,5.62305,41.00702576112412,16.0,8.0,50.0,11.0,3.0,27.27272727272727
07/03/2012--12/25/2013,68,24.0,10.0,41.66666666666667,-3862.539999999999,-3.862539999999999,33.12520012808197,13.0,7.0,53.84615384615385,11.0,3.0,27.27272727272727
08/02/2012--01/24/2014,69,18.0,7.0,38.88888888888889,139030.53999999998,139.03053999999997,30.920667447306794,7.0,4.0,57.14285714285714,11.0,3.0,27.27272727272727
09/01/2012--02/23/2014,70,10.0,2.0,20.0,-6219.589999999999,-6.219589999999999,30.39069701481953,2.0,0.0,0.0,8.0,2.0,25.0
10/01/2012--03/25/2014,71,7.0,3.0,42.857142857142854,105814.68,105.81467999999998,29.07270774879629,2.0,1.0,50.0,5.0,2.0,40.0
10/31/2012--04/24/2014,72,76.0,37.0,48.68421052631579,-4727.170000000002,-4.727170000000002,32.882914750619044,49.0,27.0,55.10204081632652,27.0,10.0,37.03703703703704
11/30/2012--05/24/2014,73,73.0,34.0,46.57534246575342,1378.2200000000003,1.3782200000000002,33.9031339031339,47.0,24.0,51.06382978723404,26.0,10.0,38.46153846153847
12/30/2012--06/23/2014,74,80.0,39.0,48.75,-13294.649999999996,-13.294649999999997,37.54652060950776,54.0,30.0,55.55555555555556,26.0,9.0,34.61538461538461
01/29/2013--07/23/2014,75,87.0,43.0,49.42528735632184,850.4200000000067,0.8504200000000066,31.846541882384173,61.0,34.0,55.73770491803278,26.0,9.0,34.61538461538461
02/28/2013--08/22/2014,76,87.0,41.0,47.12643678160919,-20212.620000000003,-20.212620000000005,31.3831541455049,59.0,33.0,55.932203389830505,28.0,8.0,28.57142857142857
03/30/2013--09/21/2014,77,76.0,38.0,50.0,-625.0899999999979,-0.6250899999999978,28.612624158923406,52.0,29.0,55.769230769230774,24.0,9.0,37.5
04/29/2013--10/21/2014,78,84.0,38.0,45.23809523809524,3700.5499999999956,3.7005499999999953,21.82674199623351,51.0,26.0,50.98039215686274,33.0,12.0,36.36363636363637
05/29/2013--11/20/2014,79,84.0,39.0,46.42857142857143,-6.600000000006901,-0.0066000000000069016,24.428035346810322,54.0,30.0,55.55555555555556,30.0,9.0,30.0
06/28/2013--12/20/2014,80,86.0,39.0,45.348837209302324,-8319.40999999999,-8.31940999999999,28.737065203839933,56.0,30.0,53.57142857142857,30.0,9.0,30.0
