Period,# of trades,winning trades,Simulated PorL,PorL,Best_of_PorL,winning percent,# of long trades,long winning trades,long winning percent,# of short trades,short winning trades,short winning percent
09/17/2009--09/12/2010,14,10,3072.61,3716.68,5702.34,71.4285714286,10,8,80,4,2,50
04/25/2008--04/20/2009,13,10,2826.18,1212.53,5360.89,76.9230769231,10,8,80,3,2,66.6666666667
05/04/2012--04/29/2013,15,12,2760.09,9699.36,10751.27,80,11,9,81.8181818182,4,3,75
02/19/2009--02/14/2010,12,9,2687.76,6436.03,7598.21,75,11,8,72.7272727273,1,1,100
09/07/2011--09/01/2012,20,15,2632.02,3650.33,6155.88,75,12,9,75,8,6,75
10/01/2012--09/26/2013,19,13,2543.26,-5614.05,5520.57,68.4210526316,15,10,66.6666666667,4,3,75
10/22/2008--10/17/2009,14,11,2504.56,590.85,4211.03,78.5714285714,12,9,75,2,2,100
01/05/2012--12/30/2012,16,12,2284.58,7704.94,9027.61,75,11,9,81.8181818182,5,3,60
08/13/2010--08/08/2011,20,9,2224.31,12004.79,16328.59,45,10,6,60,10,3,30
05/20/2009--05/15/2010,13,9,2174.35,3403.24,4121.81,69.2307692308,11,8,72.7272727273,2,1,50
07/14/2010--07/09/2011,23,12,2018.22,3711.6,8339.13,52.1739130435,12,8,66.6666666667,11,4,36.3636363636
12/16/2009--12/11/2010,16,11,1803.87,4794.31,5301.33,68.75,11,10,90.9090909091,5,1,20
05/15/2010--05/10/2011,25,12,1559.4,21584.94,25802.91,48,16,9,56.25,9,3,33.3333333333
11/06/2011--10/31/2012,19,15,1533.64,3502.34,4964.71,78.9473684211,14,12,85.7142857143,5,3,60
08/27/2013--08/22/2014,30,20,1458.5,222.92,4703.15,66.6666666667,17,10,58.8235294118,13,10,76.9230769231
10/12/2010--10/07/2011,25,9,1438.72,-2354.69,1438.72,36,14,5,35.7142857143,11,4,36.3636363636
01/26/2008--01/20/2009,13,9,1431.64,7804.01,9755.1,69.2307692308,12,9,75,1,0,0
11/21/2008--11/16/2009,12,10,1266.48,1807.41,2982.67,83.3333333333,10,8,80,2,2,100
06/28/2013--06/23/2014,27,18,1199.07,-491.95,3864.03,66.6666666667,15,8,53.3333333333,12,10,83.3333333333
07/28/2013--07/23/2014,29,19,1191.4,54.1,4274.97,65.5172413793,17,9,52.9411764706,12,10,83.3333333333
12/27/2007--12/21/2008,13,8,1056.14,8360.52,10007.04,61.5384615385,11,8,72.7272727273,2,0,0
06/19/2009--06/14/2010,10,7,951.8,1168.84,1826,70,8,6,75,2,1,50
08/02/2012--07/28/2013,16,11,941.77,2594.82,3051.93,68.75,12,8,66.6666666667,4,3,75
09/26/2013--09/21/2014,32,19,839.75,-359.12,3678.13,59.375,20,11,55,12,8,66.6666666667
12/30/2012--12/25/2013,20,13,778.16,1589.36,2883.4,65,14,8,57.1428571429,6,5,83.3333333333
11/30/2012--11/25/2013,17,10,613.49,1179.29,2473.33,58.8235294118,11,5,45.4545454545,6,5,83.3333333333
02/28/2013--02/23/2014,23,15,595.96,-1739.09,1177.58,65.2173913043,14,8,57.1428571429,9,7,77.7777777778
03/30/2013--03/25/2014,26,15,546.14,1340.9,8168.01,57.6923076923,17,9,52.9411764706,9,6,66.6666666667
09/28/2007--09/22/2008,11,7,530.19,7416.24,7668.5,63.6363636364,8,6,75,3,1,33.3333333333
11/25/2013--11/20/2014,28,16,401.88,543.77,3474.95,57.1428571429,16,8,50,12,8,66.6666666667
04/15/2010--04/10/2011,19,11,380.01,1296.96,2488.5,57.8947368421,12,8,66.6666666667,7,3,42.8571428571
01/15/2010--01/10/2011,13,8,379.63,1948.25,2269.81,61.5384615385,8,7,87.5,5,1,20
10/31/2012--10/26/2013,17,10,303.91,683.52,1063.91,58.8235294118,11,5,45.4545454545,6,5,83.3333333333
10/26/2013--10/21/2014,27,15,204.14,-111.51,2569.64,55.5555555556,15,7,46.6666666667,12,8,66.6666666667
05/29/2013--05/24/2014,25,15,152.78,108.34,2665.57,60,15,7,46.6666666667,10,8,80
12/25/2013--12/20/2014,26,14,-79.23,131.3,2862.15,53.8461538462,13,6,46.1538461538,13,8,61.5384615385
06/14/2010--06/09/2011,29,13,-80.51,16724.42,20942.39,44.8275862069,17,9,52.9411764706,12,4,33.3333333333
05/31/2007--05/25/2008,7,4,-188.51,6801.17,6836.61,57.1428571429,5,3,60,2,1,50
08/29/2007--08/23/2008,9,5,-265.47,6507.39,6759.65,55.5555555556,7,4,57.1428571429,2,1,50
07/03/2012--06/28/2013,21,15,-282.4,-18597.57,6323.77,71.4285714286,16,11,68.75,5,4,80
01/01/2007--12/27/2007,1,0,-428.22,620.82,620.82,0,1,0,0,0,0,
01/31/2007--01/26/2008,1,0,-428.22,180.18,180.18,0,1,0,0,0,0,
11/11/2010--11/06/2011,23,9,-458.37,-4044.59,-221.12,39.1304347826,12,5,41.6666666667,11,4,36.3636363636
03/02/2007--02/25/2008,3,1,-459.18,506.44,506.44,33.3333333333,1,0,0,2,1,50
03/11/2011--03/05/2012,20,10,-744.21,-607.29,-4.95,50,11,6,54.5454545455,9,4,44.4444444444
06/09/2011--06/03/2012,19,13,-1607.17,-357.49,1440.04,68.4210526316,13,9,69.2307692308,6,4,66.6666666667
02/09/2011--02/04/2012,23,11,-1698.55,-2916.66,-1053.7,47.8260869565,12,5,41.6666666667,11,6,54.5454545455
10/28/2007--10/22/2008,13,8,-10778.67,-14210.54,-3640.36,61.5384615385,10,7,70,3,1,33.3333333333
02/25/2008--02/19/2009,19,13,-15231.64,-9122.96,-6821.68,68.4210526316,16,11,68.75,3,2,66.6666666667
11/27/2007--11/21/2008,16,10,-16556.38,-21782.06,-9418.07,62.5,13,9,69.2307692308,3,1,33.3333333333
,,,,,,,,,,,,
,,,82.5581395349,80.2325581395,93.023255814,,,,,,,
