Period,# of trades,winning trades,Simulated PorL,PorL,Best_of_PorL,winning percent,# of long trades,long winning trades,long winning percent,# of short trades,short winning trades,short winning percent
04/15/2010--04/10/2011,40,26,4640.36,6283.48,17654.31,65,27,18,66.6666666667,13,8,61.5384615385
03/16/2010--03/11/2011,43,29,4442.71,6802.8,18325.33,67.4418604651,30,21,70,13,8,61.5384615385
07/14/2010--07/09/2011,37,22,4174.36,7692.13,15512.84,59.4594594595,23,17,73.9130434783,14,5,35.7142857143
01/05/2012--12/30/2012,44,28,3770.26,6848.21,12715.43,63.6363636364,27,17,62.962962963,17,11,64.7058823529
02/19/2009--02/14/2010,26,17,3614.69,5904.47,11667.42,65.3846153846,19,12,63.1578947368,7,5,71.4285714286
05/20/2009--05/15/2010,35,24,3458.59,6673.26,12221.47,68.5714285714,24,17,70.8333333333,11,7,63.6363636364
05/01/2007--04/25/2008,18,14,3091.24,27746.08,30582.55,77.7777777778,12,9,75,6,5,83.3333333333
06/19/2009--06/14/2010,33,24,2976.19,5215.05,10943.89,72.7272727273,22,17,77.2727272727,11,7,63.6363636364
04/01/2007--03/26/2008,13,11,2762.61,10449.98,13142.93,84.6153846154,7,6,85.7142857143,6,5,83.3333333333
05/04/2012--04/29/2013,43,27,2564.36,2549.73,7807.45,62.7906976744,29,18,62.0689655172,14,9,64.2857142857
04/04/2012--03/30/2013,40,24,2479.8,2062.65,7902.61,60,27,16,59.2592592593,13,8,61.5384615385
04/10/2011--04/04/2012,34,19,2281.7,9941.29,11929.19,55.8823529412,26,16,61.5384615385,8,3,37.5
12/25/2013--12/20/2014,43,30,2171.14,1309.37,7801.19,69.7674418605,27,18,66.6666666667,16,12,75
06/30/2007--06/24/2008,28,21,2159.17,28032.23,31061.45,75,16,11,68.75,12,10,83.3333333333
12/11/2010--12/06/2011,33,17,2113.81,2799.56,5645.73,51.5151515152,23,12,52.1739130435,10,5,50
10/07/2011--10/01/2012,45,26,2016.01,10946.01,15661.38,57.7777777778,32,19,59.375,13,7,53.8461538462
08/13/2010--08/08/2011,37,20,1986.46,9059.76,14259.23,54.0540540541,24,16,66.6666666667,13,4,30.7692307692
02/28/2013--02/23/2014,37,20,1926.13,277,2731.82,54.0540540541,25,13,52,12,7,58.3333333333
05/15/2010--05/10/2011,42,25,1790.03,2775.03,14479.31,59.5238095238,30,19,63.3333333333,12,6,50
11/25/2013--11/20/2014,43,29,1761.62,2214.98,7539.15,67.4418604651,27,18,66.6666666667,16,11,68.75
09/17/2009--09/12/2010,36,27,1740.87,-179.31,4228.99,75,26,19,73.0769230769,10,8,80
05/31/2007--05/25/2008,17,13,1553.57,4196.3,7016.71,76.4705882353,11,8,72.7272727273,6,5,83.3333333333
09/28/2007--09/22/2008,31,21,1443.72,4257.8,7404.51,67.7419354839,16,11,68.75,15,10,66.6666666667
08/29/2007--08/23/2008,30,20,1390.67,4542.08,7603.88,66.6666666667,16,10,62.5,14,10,71.4285714286
11/06/2011--10/31/2012,43,25,1291.35,6118.64,10884.17,58.1395348837,30,18,60,13,7,53.8461538462
08/08/2011--08/02/2012,39,24,1073.53,6723.12,11476.56,61.5384615385,28,17,60.7142857143,11,7,63.6363636364
03/02/2007--02/25/2008,9,7,905.11,748.56,3427.89,77.7777777778,4,3,75,5,4,80
01/01/2007--12/27/2007,7,6,889.07,-665.63,2013.7,85.7142857143,4,3,75,3,3,100
01/31/2007--01/26/2008,7,6,889.07,-665.63,2013.7,85.7142857143,4,3,75,3,3,100
08/27/2013--08/22/2014,47,31,860.37,-260.9,6391.58,65.9574468085,27,18,66.6666666667,20,13,65
08/02/2012--07/28/2013,43,28,846.25,-595.19,2454.02,65.1162790698,27,16,59.2592592593,16,12,75
09/07/2011--09/01/2012,38,22,840.71,6561.56,11326.66,57.8947368421,26,16,61.5384615385,12,6,50
07/30/2007--07/24/2008,31,21,399.11,22118.31,25178.22,67.7419354839,18,11,61.1111111111,13,10,76.9230769231
09/26/2013--09/21/2014,48,30,302.91,-69.51,5798.68,62.5,30,19,63.3333333333,18,11,61.1111111111
06/09/2011--06/03/2012,34,21,127.3,8471.62,12093.94,61.7647058824,25,15,60,9,6,66.6666666667
10/26/2013--10/21/2014,46,29,74.61,320.32,5481.34,63.0434782609,29,18,62.0689655172,17,11,64.7058823529
07/09/2011--07/03/2012,34,21,-6.38,6826.47,10308.09,61.7647058824,23,13,56.5217391304,11,8,72.7272727273
11/11/2010--11/06/2011,29,14,-268.94,434,3236.54,48.275862069,18,9,50,11,5,45.4545454545
07/28/2013--07/23/2014,44,27,-627.76,-678.46,4554.65,61.3636363636,26,16,61.5384615385,18,11,61.1111111111
10/31/2012--10/26/2013,38,23,-716.9,-3786.28,2114.67,60.5263157895,25,15,60,13,8,61.5384615385
01/26/2008--01/20/2009,33,19,-881.34,1981.2,2798.15,57.5757575758,18,11,61.1111111111,15,8,53.3333333333
05/10/2011--05/04/2012,37,21,-968.47,8471.38,10938.01,56.7567567568,24,15,62.5,13,6,46.1538461538
12/27/2007--12/21/2008,30,16,-1101.91,3675.41,4191.87,53.3333333333,15,8,53.3333333333,15,8,53.3333333333
04/25/2008--04/20/2009,31,19,-1139.08,633.7,2220.77,61.2903225806,15,10,66.6666666667,16,9,56.25
06/28/2013--06/23/2014,41,24,-1243.66,-601.51,3838.17,58.5365853659,26,14,53.8461538462,15,10,66.6666666667
02/09/2011--02/04/2012,28,13,-1594.45,3473.64,5685.4,46.4285714286,20,10,50,8,3,37.5
03/11/2011--03/05/2012,31,15,-1631.9,4436.23,6226.23,48.3870967742,22,12,54.5454545455,9,3,33.3333333333
11/30/2012--11/25/2013,39,21,-2269,-2777.89,582.81,53.8461538462,25,13,52,14,8,57.1428571429
12/30/2012--12/25/2013,42,23,-2462.37,-2338.95,489.65,54.7619047619,29,16,55.1724137931,13,7,53.8461538462
06/14/2010--06/09/2011,42,22,-3099.88,26.33,8388.12,52.380952381,29,17,58.6206896552,13,5,38.4615384615
09/12/2010--09/07/2011,39,19,-3644.23,-2648.55,2135.1,48.7179487179,26,15,57.6923076923,13,4,30.7692307692
12/06/2011--11/30/2012,49,31,-3799.45,1105.53,6476.97,63.2653061224,32,20,62.5,17,11,64.7058823529
05/29/2013--05/24/2014,34,18,-4782.37,-6578.06,-1998.69,52.9411764706,24,11,45.8333333333,10,7,70
10/12/2010--10/07/2011,34,15,-4826.31,-7360.44,-2463.01,44.1176470588,21,10,47.619047619,13,5,38.4615384615
07/24/2008--07/19/2009,27,16,-5466.33,-8015.51,11.45,59.2592592593,16,10,62.5,11,6,54.5454545455
09/01/2012--08/27/2013,47,30,-9371.04,-11065.37,-7965.05,63.829787234,32,18,56.25,15,12,80
03/26/2008--03/21/2009,35,21,-10687.34,-9842.15,-7515.31,60,18,11,61.1111111111,17,10,58.8235294118
10/28/2007--10/22/2008,33,19,-12121.39,-26942.97,-7055.66,57.5757575758,20,11,55,13,8,61.5384615385
10/01/2012--09/26/2013,43,26,-12574.65,-13714.96,-11166.37,60.4651162791,29,17,58.6206896552,14,9,64.2857142857
02/25/2008--02/19/2009,38,22,-13098.18,-29455.58,-9166.92,57.8947368421,22,13,59.0909090909,16,9,56.25
11/27/2007--11/21/2008,34,19,-14761.29,-37253.69,-9675.23,55.8823529412,20,11,55,14,8,57.1428571429
06/24/2008--06/19/2009,28,16,-15699.31,-16745.75,-13876.28,57.1428571429,17,10,58.8235294118,11,6,54.5454545455
02/04/2012--01/29/2013,44,28,-16553.42,-17793.41,-11819.89,63.6363636364,26,16,61.5384615385,18,12,66.6666666667
06/03/2012--05/29/2013,50,33,-17965.07,-17418.27,-12465.7,66,35,23,65.7142857143,15,10,66.6666666667
03/05/2012--02/28/2013,46,28,-18336.68,-19065.21,-13198.3,60.8695652174,29,17,58.6206896552,17,11,64.7058823529
05/25/2008--05/20/2009,27,14,-26732.63,-24823.32,-23786.49,51.8518518519,16,9,56.25,11,5,45.4545454545
07/03/2012--06/28/2013,54,32,-27352.88,-25921.43,-22199.19,59.2592592593,36,20,55.5555555556,18,12,66.6666666667
,,,,,,,,,,,,
,,,63.9534883721,68.6046511628,83.7209302326,,,,,,,
