Period,Period#,# of trades,winning trades,winning percent,PorL,StrategyReturn,MarketReturn,# of long trades,long winning trades,long winning percent,# of short trades,short winning trades,short winning percent
02/09/2011--01/29/2013,51,31.0,15.0,48.38709677419355,12812.7,12.812700000000001,13.904240600594237,20.0,12.0,60.0,11.0,3.0,27.27272727272727
03/11/2011--02/28/2013,52,29.0,14.0,48.275862068965516,12944.679999999998,12.944679999999998,15.874350351574448,19.0,12.0,63.1578947368421,10.0,2.0,20.0
04/10/2011--03/30/2013,53,27.0,12.0,44.44444444444444,10661.28,10.661280000000001,18.277215763249266,17.0,10.0,58.82352941176471,10.0,2.0,20.0
05/10/2011--04/29/2013,54,32.0,14.0,43.75,11215.790000000005,11.215790000000005,17.24442481784059,21.0,11.0,52.38095238095239,11.0,3.0,27.27272727272727
06/09/2011--05/29/2013,55,30.0,14.0,46.666666666666664,17171.949999999997,17.171949999999995,27.681607418856252,20.0,11.0,55.00000000000001,10.0,3.0,30.0
07/09/2011--06/28/2013,56,33.0,15.0,45.45454545454545,17341.239999999998,17.341239999999996,21.55792983253769,20.0,11.0,55.00000000000001,13.0,4.0,30.76923076923077
08/08/2011--07/28/2013,57,34.0,16.0,47.05882352941176,19783.839999999997,19.783839999999998,50.64136825227151,21.0,12.0,57.14285714285714,13.0,4.0,30.76923076923077
09/07/2011--08/27/2013,58,35.0,17.0,48.57142857142857,25437.589999999997,25.43759,35.78019785518331,22.0,13.0,59.09090909090909,13.0,4.0,30.76923076923077
10/07/2011--09/26/2013,59,35.0,17.0,48.57142857142857,25437.589999999997,25.43759,46.65111053495809,22.0,13.0,59.09090909090909,13.0,4.0,30.76923076923077
11/06/2011--10/26/2013,60,30.0,12.0,40.0,18496.99,18.496990000000004,39.355298590210666,18.0,9.0,50.0,12.0,3.0,25.0
12/06/2011--11/25/2013,61,32.0,14.0,43.75,21295.670000000006,21.295670000000005,43.0619356882623,20.0,11.0,55.00000000000001,12.0,3.0,25.0
01/05/2012--12/25/2013,62,32.0,13.0,40.625,963.5999999999995,0.9635999999999996,42.86941580756015,20.0,10.0,50.0,12.0,3.0,25.0
02/04/2012--01/24/2014,63,31.0,12.0,38.70967741935484,-3301.989999999999,-3.301989999999999,33.05317962067683,19.0,9.0,47.368421052631575,12.0,3.0,25.0
03/05/2012--02/23/2014,64,32.0,12.0,37.5,-2683.9400000000014,-2.6839400000000015,34.47166361974405,19.0,9.0,47.368421052631575,13.0,3.0,23.076923076923077
04/04/2012--03/25/2014,65,30.0,11.0,36.666666666666664,-6514.179999999997,-6.514179999999997,33.2117832117832,17.0,8.0,47.05882352941176,13.0,3.0,23.076923076923077
05/04/2012--04/24/2014,66,31.0,13.0,41.935483870967744,1099.9800000000018,1.0999800000000017,37.102189781021906,17.0,8.0,47.05882352941176,14.0,5.0,35.714285714285715
06/03/2012--05/24/2014,67,31.0,13.0,41.935483870967744,5766.899999999994,5.766899999999994,48.59484777517565,18.0,8.0,44.44444444444444,13.0,5.0,38.46153846153847
07/03/2012--06/23/2014,68,38.0,19.0,50.0,16177.810000000003,16.177810000000004,42.54941344278519,21.0,12.0,57.14285714285714,17.0,7.0,41.17647058823529
08/02/2012--07/23/2014,69,39.0,20.0,51.28205128205128,18517.999999999996,18.517999999999997,45.37470725995317,22.0,13.0,59.09090909090909,17.0,7.0,41.17647058823529
09/01/2012--08/22/2014,70,36.0,19.0,52.77777777777778,14930.649999999998,14.930649999999998,41.239452598737856,19.0,11.0,57.89473684210527,17.0,8.0,47.05882352941176
10/01/2012--09/21/2014,71,35.0,17.0,48.57142857142857,19989.28,19.989279999999997,39.04187883196508,20.0,11.0,55.00000000000001,15.0,6.0,40.0
10/31/2012--10/21/2014,72,35.0,17.0,48.57142857142857,6345.990000000002,6.345990000000001,37.297488503714185,20.0,11.0,55.00000000000001,15.0,6.0,40.0
11/30/2012--11/20/2014,73,38.0,18.0,47.368421052631575,12409.190000000002,12.409190000000002,44.616791530371785,23.0,12.0,52.17391304347826,15.0,6.0,40.0
12/30/2012--12/20/2014,74,39.0,17.0,43.58974358974359,6111.479999999998,6.111479999999998,45.01790604592375,24.0,11.0,45.83333333333333,15.0,6.0,40.0
