Period,# of trades,winning trades,Simulated PorL,PorL,Best_of_PorL,winning percent,# of long trades,long winning trades,long winning percent,# of short trades,short winning trades,short winning percent
09/07/2011--09/01/2012,15.0,13.0,-104.89000000000004,-4040.24,4446.370000000001,86.66666666666667,12.0,10.0,83.33333333333334,3.0,3.0,100.0
10/07/2011--10/01/2012,17.0,15.0,615.8300000000002,-3280.32,5247.889999999999,88.23529411764706,12.0,11.0,91.66666666666666,5.0,4.0,80.0
11/06/2011--10/31/2012,16.0,13.0,-257.66999999999996,-2835.4300000000003,4447.74,81.25,11.0,9.0,81.81818181818183,5.0,4.0,80.0
12/06/2011--11/30/2012,16.0,13.0,-257.66999999999996,-2835.4300000000003,4447.74,81.25,11.0,9.0,81.81818181818183,5.0,4.0,80.0
01/05/2012--12/30/2012,16.0,13.0,-257.66999999999996,-2835.4300000000003,4447.74,81.25,11.0,9.0,81.81818181818183,5.0,4.0,80.0
02/04/2012--01/29/2013,16.0,13.0,-231.95999999999987,-2596.21,3627.6400000000003,81.25,11.0,9.0,81.81818181818183,5.0,4.0,80.0
03/05/2012--02/28/2013,18.0,14.0,-652.9600000000002,-2219.3799999999997,3748.1000000000004,77.77777777777779,12.0,9.0,75.0,6.0,5.0,83.33333333333334
04/04/2012--03/30/2013,15.0,10.0,-1112.9299999999998,-7133.359999999999,-1112.9299999999998,66.66666666666666,9.0,6.0,66.66666666666666,6.0,4.0,66.66666666666666
05/04/2012--04/29/2013,14.0,9.0,-1251.8999999999999,-6706.23,-1188.7199999999998,64.28571428571429,10.0,7.0,70.0,4.0,2.0,50.0
06/03/2012--05/29/2013,18.0,13.0,-986.49,-4395.839999999999,-33.430000000000135,72.22222222222221,12.0,9.0,75.0,6.0,4.0,66.66666666666666
07/03/2012--06/28/2013,16.0,11.0,-1239.1199999999997,-4912.13,-297.16999999999956,68.75,8.0,5.0,62.5,8.0,6.0,75.0
08/02/2012--07/28/2013,15.0,10.0,-1336.15,-5510.97,-394.1999999999999,66.66666666666666,9.0,6.0,66.66666666666666,6.0,4.0,66.66666666666666
09/01/2012--08/27/2013,18.0,15.0,-147.90999999999968,-3953.14,1802.5100000000002,83.33333333333334,11.0,9.0,81.81818181818183,7.0,6.0,85.71428571428571
10/01/2012--09/26/2013,18.0,15.0,-147.90999999999968,-2545.949999999999,3198.96,83.33333333333334,11.0,9.0,81.81818181818183,7.0,6.0,85.71428571428571
10/31/2012--10/26/2013,17.0,14.0,8.799999999999955,-2864.210000000001,3072.6699999999996,82.35294117647058,10.0,8.0,80.0,7.0,6.0,85.71428571428571
11/30/2012--11/25/2013,20.0,17.0,248.76999999999998,-2975.570000000001,3799.72,85.0,11.0,9.0,81.81818181818183,9.0,8.0,88.88888888888889
12/30/2012--12/25/2013,22.0,17.0,-255.47000000000003,-3479.8100000000013,3295.4799999999996,77.27272727272727,13.0,9.0,69.23076923076923,9.0,8.0,88.88888888888889
01/29/2013--01/24/2014,23.0,19.0,277.84,-623.5900000000003,6444.489999999999,82.6086956521739,13.0,10.0,76.92307692307693,10.0,9.0,90.0
02/28/2013--02/23/2014,18.0,15.0,237.29000000000013,-5173.11,3270.34,83.33333333333334,12.0,9.0,75.0,6.0,6.0,100.0
03/30/2013--03/25/2014,24.0,21.0,697.6199999999999,-61.86999999999921,8260.019999999999,87.5,16.0,13.0,81.25,8.0,8.0,100.0
04/29/2013--04/24/2014,26.0,22.0,299.40999999999997,-1007.7299999999993,7999.709999999999,84.61538461538461,18.0,14.0,77.77777777777779,8.0,8.0,100.0
05/29/2013--05/24/2014,23.0,19.0,22.92999999999995,-1119.5399999999997,6962.450000000001,82.6086956521739,17.0,13.0,76.47058823529412,6.0,6.0,100.0
06/28/2013--06/23/2014,24.0,19.0,-30.25000000000003,-999.7899999999997,6942.229999999999,79.16666666666666,18.0,13.0,72.22222222222221,6.0,6.0,100.0
07/28/2013--07/23/2014,25.0,18.0,-750.5600000000001,-2072.2899999999995,5057.469999999999,72.0,17.0,11.0,64.70588235294117,8.0,7.0,87.5
08/27/2013--08/22/2014,25.0,18.0,-810.9199999999997,-1908.9799999999989,4965.549999999999,72.0,17.0,11.0,64.70588235294117,8.0,7.0,87.5
09/26/2013--09/21/2014,22.0,15.0,-1064.7200000000003,-3736.0499999999993,3754.3499999999995,68.18181818181817,15.0,9.0,60.0,7.0,6.0,85.71428571428571
10/26/2013--10/21/2014,25.0,18.0,-555.7900000000001,-3964.6800000000003,4455.29,72.0,16.0,11.0,68.75,9.0,7.0,77.77777777777779
11/25/2013--11/20/2014,25.0,17.0,-1043.6799999999998,-4686.2,4438.5,68.0,17.0,11.0,64.70588235294117,8.0,6.0,75.0
12/25/2013--12/20/2014,19.0,13.0,-736.3200000000002,-7395.3,449.2899999999999,68.42105263157895,11.0,7.0,63.63636363636363,8.0,6.0,75.0
