Period,Period#,# of trades,winning trades,winning percent,PorL,StrategyReturn,MarketReturn,# of long trades,long winning trades,long winning percent,# of short trades,short winning trades,short winning percent
03-30-2013--03-25-2014,77,30.0,17.0,56.666666666666664,30494.109999999997,30.494109999999996,19.39122076257609,11.0,6.0,54.54545454545454,19.0,11.0,57.89473684210527
04-29-2013--04-24-2014,78,27.0,14.0,51.85185185185185,25756.45,25.756450000000005,17.90960451977401,9.0,4.0,44.44444444444444,18.0,10.0,55.55555555555556
05-29-2013--05-24-2014,79,31.0,16.0,51.61290322580645,22923.539999999994,22.923539999999992,15.210022999636847,14.0,7.0,50.0,17.0,9.0,52.94117647058824
06-28-2013--06-23-2014,80,27.0,12.0,44.44444444444444,5421.5999999999985,5.421599999999999,22.10447575115323,14.0,7.0,50.0,13.0,5.0,38.46153846153847
07-28-2013--07-23-2014,81,27.0,12.0,44.44444444444444,6348.810000000002,6.348810000000002,17.82430749154753,14.0,7.0,50.0,13.0,5.0,38.46153846153847
08-27-2013--08-22-2014,82,28.0,13.0,46.42857142857143,6506.010000000002,6.5060100000000025,21.95555011326761,14.0,7.0,50.0,14.0,6.0,42.857142857142854
09-26-2013--09-21-2014,83,28.0,12.0,42.857142857142854,-5134.840000000003,-5.134840000000003,18.274500559844416,13.0,7.0,53.84615384615385,15.0,5.0,33.33333333333333
10-26-2013--10-21-2014,84,27.0,14.0,51.85185185185185,25932.03,25.93203,10.123134540089659,14.0,8.0,57.14285714285714,13.0,6.0,46.15384615384615
11-25-2013--11-20-2014,85,29.0,15.0,51.724137931034484,26136.97,26.136970000000005,13.812766428610981,15.0,9.0,60.0,14.0,6.0,42.857142857142854
12-25-2013--12-20-2014,86,27.0,16.0,59.25925925925925,27171.3,27.1713,12.327649506404516,13.0,9.0,69.23076923076923,14.0,7.0,50.0
