Period,# of trades,winning trades,Simulated PorL,PorL,Best_of_PorL,winning percent,# of long trades,long winning trades,long winning percent,# of short trades,short winning trades,short winning percent
11/21/2008--11/16/2009,3,3,135.86,417.31,590.36,100,3,3,100,0,0,
10/28/2007--10/22/2008,9,5,123.01,-32031.51,312.95,55.5555555556,7,5,71.4285714286,2,0,0
05/29/2013--05/24/2014,16,13,118.52,1496.63,2400.59,81.25,13,11,84.6153846154,3,2,66.6666666667
08/23/2008--08/18/2009,6,5,107.22,48296.58,48637.41,83.3333333333,5,5,100,1,0,0
11/11/2010--11/06/2011,13,9,87.99,-366.83,212.39,69.2307692308,10,9,90,3,0,0
02/19/2009--02/14/2010,5,5,65.03,-145.32,94.2,100,5,5,100,0,0,
11/30/2012--11/25/2013,12,10,61.11,-175.43,682.43,83.3333333333,11,9,81.8181818182,1,1,100
01/10/2011--01/05/2012,10,7,58.28,1354.09,2594.35,70,8,7,87.5,2,0,0
03/11/2011--03/05/2012,9,7,44.62,946.95,2091.84,77.7777777778,8,7,87.5,1,0,0
10/31/2012--10/26/2013,9,7,8.14,101.78,740.84,77.7777777778,8,6,75,1,1,100
12/30/2012--12/25/2013,11,9,-30.04,-126.92,658.61,81.8181818182,10,8,80,1,1,100
02/09/2011--02/04/2012,10,7,-57.38,805,2045.26,70,8,7,87.5,2,0,0
08/29/2007--08/23/2008,7,4,-62.05,-1057.72,1284.96,57.1428571429,6,4,66.6666666667,1,0,0
10/26/2013--10/21/2014,16,12,-129.45,1017.02,1821.07,75,11,9,81.8181818182,5,3,60
05/20/2009--05/15/2010,9,7,-155.95,-1681.51,-12.35,77.7777777778,9,7,77.7777777778,0,0,
09/28/2007--09/22/2008,6,3,-163.75,-2225.51,26.19,50,5,3,60,1,0,0
09/01/2012--08/27/2013,19,13,-178.22,14963.55,15856.65,68.4210526316,13,10,76.9230769231,6,3,50
01/05/2012--12/30/2012,13,9,-191.77,-1253.86,408.29,69.2307692308,6,5,83.3333333333,7,4,57.1428571429
11/06/2011--10/31/2012,12,8,-192.74,-213.26,1184.4,66.6666666667,6,5,83.3333333333,6,3,50
06/19/2009--06/14/2010,8,6,-232.51,-1489.55,-86.66,75,8,6,75,0,0,
09/17/2009--09/12/2010,9,7,-271.96,-1038.81,-126.11,77.7777777778,9,7,77.7777777778,0,0,
06/24/2008--06/19/2009,6,4,-335.52,29571.65,30013.74,66.6666666667,5,4,80,1,0,0
12/16/2009--12/11/2010,12,9,-338.4,-1266.76,-219.93,75,11,9,81.8181818182,1,0,0
04/04/2012--03/30/2013,12,8,-356.8,-310.54,279.53,66.6666666667,5,4,80,7,4,57.1428571429
02/28/2013--02/23/2014,14,9,-377.07,-748.63,36.51,64.2857142857,11,7,63.6363636364,3,2,66.6666666667
11/25/2013--11/20/2014,20,15,-384.28,673.92,1906.87,75,15,12,80,5,3,60
05/04/2012--04/29/2013,14,8,-602.9,-562.54,33.76,57.1428571429,8,5,62.5,6,3,50
05/25/2008--05/20/2009,6,3,-672.83,22225.86,22393.65,50,4,3,75,2,0,0
08/02/2012--07/28/2013,15,9,-687.5,-892.42,145.73,60,9,6,66.6666666667,6,3,50
12/25/2013--12/20/2014,22,15,-1099.33,-115.36,1211.6,68.1818181818,17,12,70.5882352941,5,3,60
07/24/2008--07/19/2009,4,2,-1138.09,-912.54,-689.31,50,3,2,66.6666666667,1,0,0
01/15/2010--01/10/2011,11,8,-1309.06,-3774.55,-857.74,72.7272727273,10,8,80,1,0,0
02/25/2008--02/19/2009,7,3,-1350.09,-5455.15,-528.24,42.8571428571,5,3,60,2,0,0
03/26/2008--03/21/2009,6,2,-1507.54,-930.54,-685.91,33.3333333333,4,2,50,2,0,0
12/27/2007--12/21/2008,5,1,-1655.89,-1442.37,-1197.07,20,3,1,33.3333333333,2,0,0
01/26/2008--01/20/2009,5,1,-1655.89,-1442.37,-1197.07,20,3,1,33.3333333333,2,0,0
04/25/2008--04/20/2009,5,1,-1948.52,-1727.58,-1427.51,20,3,1,33.3333333333,2,0,0
,,,,,,,,,,,,
,,,68.6046511628,59.3023255814,87.2093023256,,,,,,,
